lat,lon,n_records,svf,n_buildings,street_width_m,hw_ratio,snapped_m,폭등급
35.2202,129.0868,1,0.873,109,30.9,0.18,0.0,큰길(12m+)
35.2198,129.0865,1,0.923,88,30.5,0.18,0.0,큰길(12m+)
35.2194,129.0863,1,0.852,73,33.6,0.17,0.0,큰길(12m+)
35.219,129.086,2,0.775,61,71.6,0.14,0.0,큰길(12m+)
35.2186,129.0857,1,0.801,59,,,,개방
35.1013,129.0243,1,0.158,165,1.9,11.95,3.1,보행골목(<6m)
35.1023,129.0314,2,0.83,63,14.5,0.39,0.0,큰길(12m+)
35.1024,129.0317,1,0.85,64,12.0,0.47,0.0,큰길(12m+)
35.1026,129.0317,1,0.953,73,41.4,0.1,0.0,큰길(12m+)
35.1029,129.032,1,0.907,86,28.9,0.19,0.0,큰길(12m+)
35.1028,129.0324,1,0.922,68,34.5,0.16,0.0,큰길(12m+)
35.1027,129.0325,1,0.92,60,46.5,0.12,0.0,큰길(12m+)
35.1022,129.0338,1,0.653,64,14.7,0.38,0.0,큰길(12m+)
35.1025,129.0327,2,0.934,48,25.2,0.22,0.0,큰길(12m+)
35.1028,129.0333,1,0.836,85,29.6,0.19,0.0,큰길(12m+)
35.1024,129.0325,1,0.92,42,24.3,0.23,0.0,큰길(12m+)
35.1027,129.0326,1,0.839,60,33.2,0.17,0.0,큰길(12m+)
35.1027,129.0327,1,0.701,58,30.2,0.19,0.0,큰길(12m+)
35.126,129.0462,1,0.79,36,72.8,0.65,0.0,큰길(12m+)
35.1352,129.0934,1,0.863,77,31.0,0.23,0.0,큰길(12m+)
35.1354,129.0937,1,0.831,70,30.4,0.18,0.0,큰길(12m+)
35.1365,129.0982,1,0.729,34,82.9,0.71,0.0,큰길(12m+)
35.2313,129.081,1,1.0,9,,,,개방
35.1606,129.1138,1,0.643,106,35.1,0.92,0.0,큰길(12m+)
35.1626,129.0471,1,0.973,95,,,,개방
35.1628,129.0458,1,0.992,101,102.1,0.05,0.0,큰길(12m+)
35.1664,129.1279,1,,0,,,,개방
35.2343,129.0845,6,0.209,126,1.3,6.52,2.5,보행골목(<6m)
35.2182,129.0843,3,0.779,28,,,,개방
35.2183,129.0849,4,0.859,31,,,,개방
35.2182,129.0855,2,0.456,52,6.2,3.85,0.0,혼합골목(6-12m)
35.2181,129.0846,4,0.874,28,,,,개방
35.2178,129.0844,1,0.902,38,102.1,0.1,0.0,큰길(12m+)
35.161,129.1541,1,0.818,34,45.4,0.25,0.0,큰길(12m+)
35.1603,129.1521,1,0.731,45,51.3,1.09,0.0,큰길(12m+)
35.1634,129.1445,1,0.957,9,,,,개방
35.1623,129.1471,1,0.728,16,,,,개방
35.2182,129.0856,1,0.19,62,5.9,4.05,4.1,보행골목(<6m)
35.218,129.0854,3,0.139,53,2.4,9.95,2.6,보행골목(<6m)
35.1689,129.1439,1,0.439,11,27.9,3.26,0.0,큰길(12m+)
35.1697,129.1425,1,0.734,16,83.5,0.69,0.0,큰길(12m+)
35.169,129.1436,3,0.305,11,30.8,2.5,5.4,큰길(12m+)
35.2177,129.0846,1,0.91,41,,,,개방
35.218,129.0849,1,0.894,35,,,,개방
35.2186,129.0852,3,0.876,38,109.0,0.06,0.0,큰길(12m+)
35.2184,129.085,3,0.877,33,95.4,0.19,0.0,큰길(12m+)
35.2187,129.0843,6,0.473,24,8.8,4.75,3.4,혼합골목(6-12m)
35.2185,129.0853,5,0.909,41,,,,개방
35.2188,129.0847,2,0.728,20,69.5,0.1,0.0,큰길(12m+)
35.2186,129.0845,1,0.646,24,43.0,0.98,0.0,큰길(12m+)
35.2187,129.084,1,0.082,30,1.5,53.86,0.0,보행골목(<6m)
35.2183,129.0853,5,0.846,42,,,,개방
35.2189,129.0844,1,0.415,29,24.1,2.2,0.0,큰길(12m+)
35.2185,129.085,2,0.872,32,92.6,0.09,0.0,큰길(12m+)
35.2191,129.0841,1,0.389,38,19.5,3.37,0.0,큰길(12m+)
35.2191,129.0844,1,0.143,26,1.8,55.86,3.8,보행골목(<6m)
35.2185,129.0839,1,0.319,29,10.0,4.64,0.0,혼합골목(6-12m)
35.2183,129.0843,4,0.728,22,,,,개방
35.2192,129.0853,1,0.854,37,,,,개방
35.219,129.0845,1,0.214,25,13.5,4.89,0.0,큰길(12m+)
35.2179,129.0841,1,0.836,32,,,,개방
35.2181,129.0842,1,0.801,28,,,,개방
35.2185,129.0856,2,0.876,58,,,,개방
35.2181,129.0845,2,0.857,31,,,,개방
35.2183,129.0857,1,0.172,62,5.0,2.8,0.0,보행골목(<6m)
35.2182,129.0857,2,0.119,61,2.1,6.82,5.4,보행골목(<6m)
35.2183,129.0839,3,0.576,31,23.9,1.87,0.0,큰길(12m+)
35.2184,129.084,15,0.413,28,20.8,2.23,4.3,큰길(12m+)
35.2184,129.0841,2,0.522,25,48.0,0.88,6.1,큰길(12m+)
35.2185,129.0846,1,0.736,22,,,,개방
35.2183,129.0851,2,0.894,37,96.7,0.19,0.0,큰길(12m+)
35.2182,129.0849,2,0.884,30,115.0,0.04,0.0,큰길(12m+)
35.2181,129.0851,9,0.871,40,,,,개방
35.2186,129.0842,7,0.497,22,22.3,1.88,7.0,큰길(12m+)
35.2343,129.0846,4,0.085,137,1.1,7.83,1.4,보행골목(<6m)
35.2183,129.0847,6,0.822,27,,,,개방
35.2184,129.0846,6,0.767,22,,,,개방
35.2181,129.0856,2,0.22,61,5.1,4.69,0.0,보행골목(<6m)
35.2185,129.0845,4,0.685,22,,,,개방
35.2184,129.0854,1,0.878,48,,,,개방
35.2187,129.0845,1,0.53,23,19.1,2.2,3.5,큰길(12m+)
35.2187,129.0846,2,0.56,22,10.0,0.56,3.1,혼합골목(6-12m)
35.218,129.0855,1,0.142,56,3.5,6.86,5.1,보행골목(<6m)
35.2547,128.8676,1,0.85,30,59.6,0.07,0.0,큰길(12m+)
35.2188,129.0841,4,0.131,34,8.9,9.13,0.0,혼합골목(6-12m)
35.1828,129.103,1,0.187,31,23.4,2.93,0.0,큰길(12m+)
35.1836,129.1033,2,,0,,,,개방
35.1821,129.1035,1,0.66,52,16.2,0.26,0.0,큰길(12m+)
35.1837,129.1035,1,0.211,24,11.7,5.98,5.0,혼합골목(6-12m)
35.1835,129.103,1,0.293,21,55.8,1.25,0.0,큰길(12m+)
35.1818,129.1035,1,0.745,75,15.3,0.37,0.0,큰길(12m+)
35.1814,129.1036,1,0.82,97,13.6,0.41,0.0,큰길(12m+)
35.181,129.1037,1,0.537,104,3.2,1.77,0.0,보행골목(<6m)
35.255,128.8676,1,0.842,18,55.1,0.1,0.0,큰길(12m+)
35.2275,128.8735,2,0.539,14,48.1,0.23,13.2,큰길(12m+)
35.2247,128.9259,1,0.999,29,48.4,0.06,0.0,큰길(12m+)
35.213,129.0349,1,0.431,23,11.4,0.86,7.2,혼합골목(6-12m)
35.2132,129.0416,2,0.996,20,,,,개방
35.218,129.0856,2,0.207,61,6.3,6.0,0.0,혼합골목(6-12m)
35.208,129.0691,1,0.878,6,,,,개방
35.218,129.0857,2,0.373,66,11.9,2.36,2.2,혼합골목(6-12m)
35.1923,129.0893,2,0.92,43,83.9,0.05,0.0,큰길(12m+)
35.2189,129.0849,1,0.762,22,,,,개방
35.2346,129.0848,2,0.431,139,7.7,0.72,0.0,혼합골목(6-12m)
35.2345,129.0843,1,0.239,111,4.2,2.02,0.0,보행골목(<6m)
35.2183,129.0836,1,0.496,31,16.7,0.59,0.0,큰길(12m+)
35.2188,129.0839,1,0.215,35,8.4,2.34,4.2,혼합골목(6-12m)
35.219,129.0841,1,0.327,36,19.4,3.38,0.0,큰길(12m+)
35.2189,129.084,2,0.052,35,2.1,16.31,1.4,보행골목(<6m)
35.2185,129.0857,1,0.733,60,,,,개방
35.2215,129.0859,1,0.506,25,60.9,1.17,30.4,큰길(12m+)
35.2215,129.0857,1,0.506,25,,,,개방
35.2215,129.0862,1,0.506,20,,,,개방
35.2183,129.0855,1,0.636,54,,,,개방
35.1907,129.1023,1,0.863,9,,,,개방
35.1911,129.1062,2,0.595,7,,,,개방
35.1905,129.1071,1,0.968,21,,,,개방
35.191,129.1069,1,0.921,12,,,,개방
35.2118,129.1198,1,0.952,6,,,,개방
35.2414,129.1346,1,,0,,,,개방
35.2433,129.1359,1,,0,,,,개방
35.248,129.1412,1,,0,,,,개방
35.245,129.1376,1,,0,,,,개방
35.2341,129.0844,1,0.581,118,13.5,0.52,0.0,큰길(12m+)
35.218,129.0847,1,0.894,31,,,,개방
35.218,129.0832,1,0.329,33,21.1,1.85,0.0,큰길(12m+)
35.2642,129.2271,1,0.998,13,,,,개방
35.2625,129.2269,1,1.0,4,,,,개방
35.2641,129.2271,1,0.997,11,,,,개방
35.2645,129.2272,1,0.993,16,,,,개방
35.2657,129.2277,1,0.984,8,,,,개방
35.2667,129.2259,1,0.847,12,99.4,0.44,0.0,큰길(12m+)
35.1288,129.0452,2,0.936,88,64.4,0.22,0.0,큰길(12m+)
35.2659,129.2278,1,0.966,9,,,,개방
35.262,129.2269,1,0.993,1,,,,개방
35.2562,129.2241,1,0.999,6,76.2,0.06,0.0,큰길(12m+)
35.2528,129.2221,1,0.999,1,,,,개방
35.2509,129.2168,1,0.982,59,43.2,0.06,0.0,큰길(12m+)
35.2493,129.2139,1,0.895,50,22.1,0.13,0.0,큰길(12m+)
35.2475,129.2117,1,0.655,30,42.0,0.77,0.0,큰길(12m+)
35.2512,129.2084,1,0.758,27,23.4,0.42,0.0,큰길(12m+)
35.2186,129.2277,1,0.994,74,77.3,0.05,0.0,큰길(12m+)
35.2527,129.1915,1,0.998,17,,,,개방
35.2515,129.1901,1,0.993,6,65.0,0.04,0.0,큰길(12m+)
35.2182,129.0844,2,0.799,28,,,,개방
35.2455,129.179,1,,0,,,,개방
35.2465,129.1801,1,1.0,1,,,,개방
35.2459,129.1794,1,1.0,1,,,,개방
35.2432,129.177,1,1.0,4,,,,개방
35.2374,129.1717,1,0.623,6,34.5,0.12,0.0,큰길(12m+)
35.2387,129.168,1,0.722,6,51.2,0.74,0.0,큰길(12m+)
35.2363,129.1688,1,0.989,6,72.3,0.08,0.0,큰길(12m+)
35.2362,129.1638,1,0.987,9,43.3,0.1,0.0,큰길(12m+)
35.2341,129.1564,1,0.988,161,,,,개방
35.2321,129.1539,1,0.48,166,4.5,1.55,1.6,보행골목(<6m)
35.2187,129.0858,1,0.761,65,,,,개방
35.2322,129.1534,1,0.615,76,25.9,0.27,4.8,큰길(12m+)
35.2191,129.0861,1,0.698,66,54.2,0.34,0.0,큰길(12m+)
35.2301,129.1492,1,0.964,105,51.1,0.08,0.0,큰길(12m+)
35.2195,129.0864,1,0.703,78,32.8,0.38,0.0,큰길(12m+)
35.2265,129.1464,1,0.786,30,36.6,0.65,0.0,큰길(12m+)
35.2199,129.0866,1,0.923,99,30.9,0.18,0.0,큰길(12m+)
35.2245,129.1463,1,0.884,93,60.0,0.14,0.0,큰길(12m+)
35.2216,129.1438,1,0.993,19,,,,개방
35.2203,129.0868,1,0.847,111,31.1,0.13,0.0,큰길(12m+)
35.2196,129.133,1,1.0,4,,,,개방
35.2207,129.0871,1,0.6,106,31.0,0.27,0.0,큰길(12m+)
35.2197,129.1316,1,0.999,28,,,,개방
35.2211,129.0873,1,0.915,82,13.8,0.31,0.0,큰길(12m+)
35.2202,129.1275,1,0.999,13,,,,개방
35.2222,129.0871,1,0.823,36,,,,개방
35.22,129.1282,1,0.999,13,,,,개방
35.2193,129.1257,1,0.981,36,31.1,0.13,0.0,큰길(12m+)
35.2181,129.1208,1,0.981,6,78.0,0.05,0.0,큰길(12m+)
35.2234,129.0877,1,0.918,25,,,,개방
35.1285,129.0461,1,0.503,125,7.1,0.99,0.0,혼합골목(6-12m)
35.2178,129.1195,1,0.948,5,71.1,0.18,0.0,큰길(12m+)
35.2162,129.1162,1,0.949,71,26.3,0.21,0.0,큰길(12m+)
35.2241,129.0881,1,0.94,44,,,,개방
35.1281,129.0451,1,0.564,138,2.6,1.09,3.3,보행골목(<6m)
35.2147,129.1116,1,0.877,48,32.2,0.22,0.0,큰길(12m+)
35.2146,129.1107,1,0.969,52,30.7,0.18,0.0,큰길(12m+)
35.2245,129.0882,1,0.863,55,118.2,0.44,0.0,큰길(12m+)
35.2145,129.1101,1,0.845,62,30.6,0.14,0.0,큰길(12m+)
35.2254,129.0887,1,0.894,59,,,,개방
35.2137,129.1081,1,0.827,70,30.6,0.27,0.0,큰길(12m+)
35.2259,129.0885,1,0.801,22,,,,개방
35.2146,129.1111,1,0.873,45,26.4,0.48,0.0,큰길(12m+)
35.2106,129.1052,1,0.722,115,25.1,0.33,0.0,큰길(12m+)
35.2263,129.0885,1,0.77,16,,,,개방
35.2269,129.0886,1,0.854,21,85.4,0.59,0.0,큰길(12m+)
35.2103,129.105,1,0.83,118,26.1,0.59,0.0,큰길(12m+)
35.2273,129.0887,1,0.931,38,113.9,0.04,0.0,큰길(12m+)
35.2061,129.1025,1,0.954,35,53.8,0.16,0.0,큰길(12m+)
35.2023,129.0992,1,0.803,96,26.0,0.22,0.0,큰길(12m+)
35.2002,129.0979,1,0.891,95,34.2,0.25,0.0,큰길(12m+)
35.2275,129.0882,1,0.735,48,24.8,0.17,0.0,큰길(12m+)
35.1997,129.0973,1,0.535,66,12.4,0.68,2.0,큰길(12m+)
35.2277,129.0876,1,0.644,82,23.7,0.41,0.0,큰길(12m+)
35.1983,129.0967,1,0.994,26,,,,개방
35.2279,129.0872,1,0.613,88,41.3,0.17,0.0,큰길(12m+)
35.2281,129.0867,1,0.638,87,24.0,0.23,0.0,큰길(12m+)
35.1989,129.0971,1,0.97,42,,,,개방
35.1976,129.0969,1,0.92,28,30.9,0.27,0.0,큰길(12m+)
35.1959,129.0979,1,0.706,44,24.3,0.4,0.0,큰길(12m+)
35.1947,129.0982,1,0.574,20,35.4,0.99,0.0,큰길(12m+)
35.1943,129.0983,1,0.647,22,36.6,1.0,0.0,큰길(12m+)
35.1913,129.0995,1,0.85,20,,,,개방
35.2282,129.086,1,0.92,91,36.2,0.27,0.0,큰길(12m+)
35.1921,129.0962,1,0.702,4,,,,개방
35.1915,129.0949,1,0.805,34,35.1,1.2,0.0,큰길(12m+)
35.1901,129.0942,2,0.74,137,12.7,0.33,0.0,큰길(12m+)
35.1896,129.0937,2,0.671,100,29.7,0.19,0.0,큰길(12m+)
35.2291,129.0842,1,0.712,89,16.7,0.67,0.0,큰길(12m+)
35.2305,129.079,1,0.809,51,21.8,0.32,0.0,큰길(12m+)
35.1262,129.0463,1,0.865,37,,,,개방
35.1898,129.094,1,0.788,115,12.9,0.43,0.0,큰길(12m+)
35.1905,129.0943,2,0.777,129,13.7,0.41,0.0,큰길(12m+)
35.1909,129.0945,1,0.784,83,10.4,0.54,0.0,혼합골목(6-12m)
35.1915,129.095,1,0.781,30,35.1,1.2,0.0,큰길(12m+)
35.1912,129.0946,1,0.889,61,22.7,0.12,0.0,큰길(12m+)
35.1908,129.0944,1,0.582,96,11.1,0.63,0.0,혼합골목(6-12m)
35.1901,129.0941,1,0.873,137,12.8,0.33,0.0,큰길(12m+)
35.1896,129.0936,2,0.852,97,29.2,0.19,0.0,큰길(12m+)
35.2349,129.0817,1,0.998,10,65.7,0.04,0.0,큰길(12m+)
35.2369,129.0821,1,0.93,76,20.0,0.21,0.0,큰길(12m+)
35.2371,129.0825,1,0.39,92,7.3,1.53,1.2,혼합골목(6-12m)
35.2376,129.0825,1,0.616,122,13.4,0.42,0.0,큰길(12m+)
35.2378,129.0823,1,0.52,121,15.1,0.93,0.0,큰길(12m+)
35.2374,129.0825,1,0.393,116,9.3,1.21,0.0,혼합골목(6-12m)
35.2369,129.0822,1,0.92,79,20.6,0.34,0.0,큰길(12m+)
35.1898,129.0941,1,0.465,118,12.7,0.44,0.0,큰길(12m+)
35.1892,129.0938,1,0.704,93,11.0,0.51,0.0,혼합골목(6-12m)
35.189,129.0935,2,0.926,95,34.3,0.16,0.0,큰길(12m+)
35.2373,129.0819,2,0.29,94,2.1,6.81,3.7,보행골목(<6m)
35.1891,129.093,2,0.876,100,32.1,0.13,0.0,큰길(12m+)
35.1893,129.0927,1,0.784,98,31.2,0.99,0.0,큰길(12m+)
35.1891,129.0937,1,0.869,93,41.1,0.1,0.0,큰길(12m+)
35.1895,129.0939,1,0.803,96,24.1,0.29,0.0,큰길(12m+)
35.1269,129.0469,1,0.803,32,82.6,0.85,0.0,큰길(12m+)
35.1897,129.0935,2,0.792,97,15.0,0.28,0.0,큰길(12m+)
35.1899,129.0931,2,0.593,90,13.2,0.42,0.0,큰길(12m+)
35.1902,129.0929,1,0.703,92,19.4,0.36,0.0,큰길(12m+)
35.1905,129.0932,1,0.728,110,8.7,0.64,0.0,혼합골목(6-12m)
35.237,129.0819,3,0.573,77,19.9,0.49,0.0,큰길(12m+)
35.2369,129.0815,2,0.846,64,17.7,0.47,0.0,큰길(12m+)
35.1893,129.0947,1,0.569,93,11.6,0.84,1.2,혼합골목(6-12m)
35.1273,129.0452,1,0.681,148,16.2,0.6,0.0,큰길(12m+)
35.1895,129.0944,1,0.343,99,3.9,1.8,3.0,보행골목(<6m)
35.237,129.082,2,0.844,80,35.9,0.12,0.0,큰길(12m+)
35.1898,129.0939,1,0.379,112,3.4,1.66,0.0,보행골목(<6m)
35.118,129.0494,2,0.54,1,,,,개방
35.1174,129.0487,5,0.54,1,,,,개방
35.1897,129.0934,1,0.786,96,10.3,0.41,0.0,혼합골목(6-12m)
35.1897,129.0926,1,0.59,80,9.5,0.59,0.0,혼합골목(6-12m)
35.2367,129.0817,1,0.502,52,1.7,1.69,8.2,보행골목(<6m)
35.1898,129.0918,1,0.895,87,31.1,0.18,0.0,큰길(12m+)
35.191,129.0904,1,0.598,92,26.9,0.16,4.9,큰길(12m+)
35.1913,129.0897,1,0.631,49,40.6,0.28,0.0,큰길(12m+)
35.1911,129.09,1,0.853,72,38.6,0.29,0.0,큰길(12m+)
35.1943,129.0882,1,0.978,36,,,,개방
35.1278,129.0453,1,0.751,131,30.6,0.46,0.0,큰길(12m+)
35.196,129.0869,1,0.914,36,48.9,0.29,0.0,큰길(12m+)
35.1975,129.086,1,0.955,45,,,,개방
35.1996,129.0848,1,0.897,32,54.3,0.28,0.0,큰길(12m+)
35.1991,129.0846,1,0.884,41,63.6,0.15,0.0,큰길(12m+)
35.1256,129.0443,1,0.399,114,19.9,0.56,0.0,큰길(12m+)
35.1997,129.0849,1,0.722,32,56.2,0.27,0.0,큰길(12m+)
35.1238,129.0434,1,0.621,80,24.3,1.27,0.0,큰길(12m+)
35.2003,129.0843,1,0.696,62,39.7,1.06,0.0,큰길(12m+)
35.1223,129.0428,1,0.58,88,25.5,0.55,0.0,큰길(12m+)
35.2013,129.084,2,0.845,55,46.7,0.39,0.0,큰길(12m+)
35.1211,129.042,1,0.66,52,31.1,1.8,0.0,큰길(12m+)
35.2022,129.0829,1,0.817,51,45.7,0.58,0.0,큰길(12m+)
35.2025,129.0822,1,0.818,48,38.6,0.25,0.0,큰길(12m+)
35.12,129.0419,1,0.894,61,,,,개방
35.2033,129.0806,1,0.816,50,,,,개방
35.2036,129.0802,1,0.914,65,69.5,0.2,0.0,큰길(12m+)
35.2372,129.0816,1,0.415,82,8.1,1.21,0.0,혼합골목(6-12m)
35.2043,129.0788,1,0.7,50,,,,개방
35.2042,129.0784,1,0.874,32,,,,개방
35.2046,129.0788,1,0.607,53,42.0,1.2,0.0,큰길(12m+)
35.2047,129.0774,1,0.457,31,12.1,0.81,7.0,큰길(12m+)
35.1299,129.0618,1,1.0,2,,,,개방
35.2075,129.0705,1,0.854,44,41.5,0.51,0.0,큰길(12m+)
35.1351,129.0655,1,0.963,15,102.0,0.07,0.0,큰길(12m+)
35.2075,129.0709,1,0.802,56,32.4,0.26,0.0,큰길(12m+)
35.1368,129.0721,1,0.985,41,72.5,0.1,0.0,큰길(12m+)
35.2076,129.0704,1,0.86,43,38.7,0.54,0.0,큰길(12m+)
35.1369,129.073,1,0.915,69,55.4,0.13,0.0,큰길(12m+)
35.2092,129.0657,1,0.985,41,90.1,0.11,0.0,큰길(12m+)
35.1372,129.0741,1,0.983,100,,,,개방
35.2096,129.0641,1,0.883,50,68.1,0.33,0.0,큰길(12m+)
35.1375,129.075,1,0.996,72,88.0,0.06,0.0,큰길(12m+)
35.2114,129.0541,1,0.999,6,,,,개방
35.1394,129.0797,1,0.966,63,45.2,0.12,0.0,큰길(12m+)
35.14,129.0812,1,0.989,75,97.3,0.06,0.0,큰길(12m+)
35.2128,129.0371,2,0.602,34,20.6,0.27,10.2,큰길(12m+)
35.1408,129.0831,1,0.997,65,,,,개방
35.213,129.0382,1,0.925,16,,,,개방
35.1414,129.0848,1,1.0,3,,,,개방
35.1177,129.0493,1,0.54,1,,,,개방
35.1419,129.0867,1,0.994,6,,,,개방
35.1423,129.087,1,0.99,20,,,,개방
35.2129,129.038,1,0.914,25,,,,개방
35.1431,129.0885,1,0.996,76,,,,개방
35.2133,129.0339,1,0.779,39,94.1,0.4,0.0,큰길(12m+)
35.1439,129.09,1,0.998,36,,,,개방
35.2126,129.0284,1,0.711,68,72.0,0.51,0.0,큰길(12m+)
35.1445,129.0904,1,1.0,1,,,,개방
35.215,129.0216,1,0.957,34,60.7,0.16,0.0,큰길(12m+)
35.1463,129.0933,1,1.0,1,,,,개방
35.2125,129.015,1,0.616,27,37.5,0.19,0.0,큰길(12m+)
35.1466,129.0942,1,0.999,41,,,,개방
35.1471,129.0947,1,0.998,50,,,,개방
35.2148,129.0078,1,0.969,70,,,,개방
35.1475,129.0951,1,0.998,25,,,,개방
35.1482,129.0957,1,0.99,34,,,,개방
35.2186,128.9839,1,0.999,38,,,,개방
35.1493,129.0959,1,0.995,8,,,,개방
35.2215,128.9756,1,0.999,9,,,,개방
35.2197,128.9669,1,0.996,45,63.0,0.07,0.0,큰길(12m+)
35.1584,129.1033,1,,0,,,,개방
35.2222,128.9542,1,0.997,8,,,,개방
35.1663,129.1064,1,,0,,,,개방
35.1184,129.0491,1,0.84,2,,,,개방
35.1741,129.1098,1,0.697,148,9.0,0.47,0.0,혼합골목(6-12m)
35.2245,128.9261,1,0.999,45,70.9,0.04,0.0,큰길(12m+)
35.1799,129.1152,1,0.973,25,,,,개방
35.2256,128.9108,1,0.999,36,80.7,0.03,0.0,큰길(12m+)
35.1814,129.1157,1,0.858,23,68.8,0.59,0.0,큰길(12m+)
35.2283,128.9047,1,0.992,26,68.3,0.04,0.0,큰길(12m+)
35.1812,129.1161,1,0.716,24,,,,개방
35.1807,129.1162,1,0.842,17,43.8,0.13,0.0,큰길(12m+)
35.2286,128.8902,2,0.667,46,16.9,0.75,0.0,큰길(12m+)
35.1778,129.1176,1,0.953,27,,,,개방
35.224,128.9061,2,,0,,,,개방
35.1744,129.1194,1,0.877,41,,,,개방
35.1743,129.1199,1,0.984,29,,,,개방
35.1762,129.1182,1,0.969,31,,,,개방
35.2279,128.9056,1,0.998,10,85.5,0.05,0.0,큰길(12m+)
35.1763,129.1248,1,0.725,6,64.1,0.57,0.0,큰길(12m+)
35.1368,129.0694,1,0.881,31,64.1,0.13,0.0,큰길(12m+)
35.2283,128.9055,1,0.993,20,,,,개방
35.1756,129.127,1,0.594,7,38.8,1.05,0.0,큰길(12m+)
35.2277,128.9056,1,0.999,8,90.7,0.05,0.0,큰길(12m+)
35.1765,129.1298,1,0.915,4,,,,개방
35.228,128.9056,1,0.998,11,,,,개방
35.2283,128.9048,1,0.991,23,59.5,0.05,0.0,큰길(12m+)
35.1715,129.134,2,0.812,16,41.1,0.24,0.0,큰길(12m+)
35.2281,128.9011,1,0.988,16,92.6,0.09,0.0,큰길(12m+)
35.1709,129.1348,1,0.962,8,,,,개방
35.1701,129.1337,1,0.864,6,79.7,0.21,0.0,큰길(12m+)
35.1706,129.133,1,0.581,6,41.9,1.4,0.0,큰길(12m+)
35.2254,128.8952,1,1.0,1,,,,개방
35.2333,128.8893,3,0.862,38,82.4,0.17,0.0,큰길(12m+)
35.1777,129.1181,1,0.984,15,,,,개방
35.2366,129.0818,1,0.799,45,27.1,0.1,1.5,큰길(12m+)
35.1715,129.1341,2,0.882,18,42.8,0.23,0.0,큰길(12m+)
35.2342,128.8931,1,0.821,71,38.1,0.22,0.0,큰길(12m+)
35.2367,129.0813,1,0.722,52,8.9,0.32,9.4,혼합골목(6-12m)
35.1703,129.1339,1,0.859,4,78.6,0.21,0.0,큰길(12m+)
35.2366,128.8954,2,0.977,42,58.6,0.12,0.0,큰길(12m+)
35.1706,129.1346,1,0.952,5,,,,개방
35.2408,128.8888,1,0.995,8,,,,개방
35.2425,128.8851,2,0.811,11,86.5,0.19,0.0,큰길(12m+)
35.2341,129.083,1,0.932,28,57.2,0.46,0.0,큰길(12m+)
35.2472,128.8762,1,0.921,17,31.4,0.18,0.0,큰길(12m+)
35.2339,129.0835,1,0.887,54,30.2,0.23,0.0,큰길(12m+)
35.2496,128.875,2,0.837,15,18.8,0.22,0.0,큰길(12m+)
35.2337,129.0839,1,0.892,70,47.3,0.18,0.0,큰길(12m+)
35.2324,129.0839,1,0.527,31,17.7,0.63,22.4,큰길(12m+)
35.2503,128.8725,1,0.796,45,34.2,0.12,1.3,큰길(12m+)
35.2326,129.0834,1,0.774,10,44.0,0.25,0.0,큰길(12m+)
35.2317,129.0842,1,0.874,52,53.2,0.32,0.0,큰길(12m+)
35.2321,129.0843,1,0.701,57,25.0,0.67,0.0,큰길(12m+)
35.2321,129.0842,1,0.551,48,24.6,0.51,0.0,큰길(12m+)
35.2324,129.085,2,0.537,112,13.1,1.07,0.0,큰길(12m+)
35.2546,128.865,1,0.279,13,19.9,2.53,3.8,큰길(12m+)
35.2324,129.0851,2,0.589,117,13.8,1.22,0.0,큰길(12m+)
35.2317,129.0851,1,0.132,104,1.0,7.08,0.0,보행골목(<6m)
35.2289,129.0847,1,0.819,95,15.6,0.45,0.0,큰길(12m+)
35.2312,129.0868,1,0.697,114,16.7,0.5,0.0,큰길(12m+)
35.2312,129.0882,1,0.459,116,16.0,0.61,0.0,큰길(12m+)
35.2311,129.0894,1,0.719,44,94.7,0.37,0.0,큰길(12m+)
35.2368,129.0922,1,0.934,61,52.7,0.11,0.0,큰길(12m+)
35.2373,129.0923,1,0.926,61,53.2,0.18,0.0,큰길(12m+)
35.2379,129.0925,1,0.946,57,60.8,0.23,0.0,큰길(12m+)
35.2556,128.868,2,0.79,18,15.5,0.45,0.0,큰길(12m+)
35.2559,128.8683,1,0.902,16,43.4,0.19,0.0,큰길(12m+)
35.2577,128.8683,2,0.253,14,11.5,5.61,5.2,혼합골목(6-12m)
35.2581,128.8681,2,0.488,19,47.4,1.48,0.0,큰길(12m+)
35.2583,128.868,3,0.581,21,44.0,1.72,0.0,큰길(12m+)
35.26,128.8669,4,0.877,15,53.9,0.21,0.0,큰길(12m+)
35.2612,128.8673,4,0.909,22,,,,개방
35.2371,129.0929,1,0.862,57,18.8,0.22,0.0,큰길(12m+)
35.2379,129.0927,3,0.906,51,19.7,0.36,0.0,큰길(12m+)
35.2369,129.0929,2,0.737,62,11.6,0.73,0.0,혼합골목(6-12m)
35.2621,128.8666,8,0.59,8,44.8,0.16,3.1,큰길(12m+)
35.2622,128.8656,6,0.979,34,59.1,0.17,0.0,큰길(12m+)
35.2372,129.0935,1,0.977,46,,,,개방
35.2661,128.8613,4,0.775,26,29.0,0.53,0.0,큰길(12m+)
35.2378,129.0924,2,0.936,63,52.7,0.27,0.0,큰길(12m+)
35.2665,128.8613,5,0.677,25,18.1,0.54,0.0,큰길(12m+)
35.2697,128.8636,6,0.875,40,35.7,0.08,0.0,큰길(12m+)
35.2374,129.093,2,0.939,52,22.3,0.19,0.0,큰길(12m+)
